fecha;pm2.5;pm10;humedad;puntoRocio;temperatura;dir_viento;viento;precipitacion;AQI;calidad_aire;year;estacion;mes;mes_sin;mes_cos;dia;dia_sin;dia_cos;dir_viento_sin;dir_viento_cos
2014-10-23;0,0559;0,1658;0,4293;0,7519;0,7296;0,6110;0,1266;0,0000;0,0850;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;0,7333;0,0000;0,4733;0,1956;0,1034
2014-10-24;0,0825;0,2531;0,3463;0,6947;0,7683;0,5683;0,1630;0,0000;0,1093;Moderado;0,1000;0,3333;0,8182;0,0670;0,7500;0,7667;0,0051;0,5746;0,3086;0,0381
2014-10-25;0,0602;0,2101;0,2899;0,6517;0,7804;0,5778;0,2763;0,0000;0,0911;Moderado;0,1000;0,3333;0,8182;0,0670;0,7500;0,8000;0,0305;0,6728;0,2821;0,0500
2014-10-26;0,0505;0,2076;0,3229;0,6103;0,6906;0,7226;0,1590;0,0000;0,0769;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;0,8333;0,0751;0,7639;0,0134;0,3850
2014-10-27;0,0521;0,1479;0,5443;0,7597;0,6507;0,5873;0,2965;0,0000;0,0789;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;0,8667;0,1371;0,8441;0,2563;0,0634
2014-10-28;0,0274;0,0921;0,5230;0,6818;0,5999;0,9174;0,3450;0,0585;0,0385;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;0,9000;0,2140;0,9102;0,2132;0,9102
2014-10-29;0,0243;0,0605;0,3399;0,3593;0,4907;0,6253;0,1751;0,0000;0,0344;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;0,9333;0,3026;0,9594;0,1622;0,1315
2014-10-30;0,0482;0,0751;0,4315;0,4895;0,5109;0,4828;0,1832;0,0000;0,0729;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;0,9667;0,3992;0,9897;0,5652;0,0043
2014-10-31;0,0208;0,0626;0,3239;0,3732;0,5104;0,5493;0,4704;0,0000;0,0283;Bueno;0,1000;0,3333;0,8182;0,0670;0,7500;1,0000;0,5000;1,0000;0,3635;0,0190
2014-11-01;0,0199;0,0413;0,3388;0,4066;0,5299;0,5493;0,3571;0,0000;0,0283;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,0000;0,6008;0,9897;0,3635;0,0190
2014-11-02;0,0235;0,0766;0,3963;0,4022;0,4904;0,7108;0,2965;0,0000;0,0324;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,0333;0,6974;0,9594;0,0231;0,3499
2014-11-03;0,0435;0,1089;0,3016;0,3626;0,5292;0,5398;0,1994;0,0000;0,0648;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,0667;0,7860;0,9102;0,3917;0,0119
2014-11-04;0,0288;0,0813;0,3090;0,4572;0,5856;0,6063;0,2520;0,0000;0,0425;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,1000;0,8629;0,8441;0,2072;0,0947
2014-11-05;0,0271;0,0862;0,4240;0,4910;0,5324;0,6870;0,1873;0,0000;0,0385;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,1333;0,9249;0,7639;0,0499;0,2823
2014-11-06;0,0333;0,0956;0,3867;0,5339;0,5851;0,7250;0,2035;0,0000;0,0486;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,1667;0,9695;0,6728;0,0118;0,3921
2014-11-07;0,0406;0,1479;0,4144;0,6252;0,6339;0,5327;0,2800;0,0000;0,0607;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,2000;0,9949;0,5746;0,4131;0,0076
2014-11-08;0,0313;0,1341;0,3016;0,6228;0,7175;0,5327;0,3957;0,0000;0,0466;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,2333;1,0000;0,4733;0,4131;0,0076
2014-11-09;0,0304;0,0648;0,4389;0,6689;0,6667;0,6094;0,1680;0,0000;0,0445;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,2667;0,9847;0,3731;0,1996;0,1004
2014-11-10;0,0361;0,1140;0,5134;0,6767;0,6211;0,5020;0,2277;0,0000;0,0526;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,3000;0,9495;0,2780;0,5067;0,0000
2014-11-11;0,0227;0,1243;0,3399;0,5930;0,6645;0,5458;0,3920;0,0000;0,0425;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,3333;0,8959;0,1919;0,3738;0,0162
2014-11-12;0,0249;0,1991;0,2611;0,5039;0,6524;0,5370;0,5002;0,0000;0,0709;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,3667;0,8261;0,1184;0,3999;0,0101
2014-11-13;0,0299;0,1826;0,3143;0,6055;0,6911;0,5327;0,5488;0,0000;0,0648;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,4000;0,7430;0,0604;0,4131;0,0076
2014-11-14;0,0359;0,1059;0,3559;0,6533;0,7180;0,5217;0,3584;0,0000;0,0526;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,4333;0,6499;0,0204;0,4464;0,0029
2014-11-15;0,0319;0,0810;0,3814;0,7028;0,7261;0,5129;0,2688;0,0000;0,0466;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,4667;0,5506;0,0000;0,4731;0,0007
2014-11-16;0,0423;0,1017;0,4378;0,7813;0,7352;0,6598;0,1307;0,0000;0,0628;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,5000;0,4494;0,0000;0,0923;0,2106
2014-11-17;0,0400;0,1246;0,4272;0,8233;0,7811;0,6094;0,1904;0,0000;0,0587;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,5333;0,3501;0,0204;0,1996;0,1004
2014-11-18;0,0294;0,1227;0,6795;0,6584;0,5001;0,4910;0,1008;0,0046;0,0425;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,5667;0,2570;0,0604;0,5402;0,0016
2014-11-19;0,0313;0,0823;0,2973;0,4809;0,6100;0,5524;0,2576;0,0000;0,0466;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,6000;0,1739;0,1184;0,3544;0,0217
2014-11-20;0,0251;0,0852;0,2473;0,4785;0,6339;0,6050;0,2091;0,0000;0,0364;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,6333;0,1041;0,1919;0,2104;0,0924
2014-11-21;0,0315;0,1142;0,2462;0,5273;0,6941;0,5831;0,1605;0,0000;0,0466;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,6667;0,0505;0,2780;0,2676;0,0573
2014-11-22;0,0346;0,1078;0,3324;0,6093;0,6862;0,5568;0,1568;0,0000;0,0506;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,7000;0,0153;0,3731;0,3416;0,0258
2014-11-23;0,0146;0,0964;0,5166;0,6445;0,5770;0,6313;0,2203;0,0000;0,0324;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,7333;0,0000;0,4733;0,1488;0,1442
2014-11-24;0,0182;0,0879;0,2473;0,4589;0,6228;0,5436;0,3733;0,0000;0,0283;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,7667;0,0051;0,5746;0,3803;0,0145
2014-11-25;0,0281;0,0932;0,2813;0,5391;0,6761;0,6138;0,2427;0,0000;0,0405;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,8000;0,0305;0,6728;0,1890;0,1086
2014-11-26;0,0356;0,1202;0,2281;0,5849;0,7712;0,5743;0,2315;0,0000;0,0526;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,8333;0,0751;0,7639;0,2917;0,0455
2014-11-27;0,0402;0,1583;0,4410;0,6658;0,6443;0,5349;0,1456;0,0000;0,0587;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,8667;0,1371;0,8441;0,4065;0,0088
2014-11-28;0,0390;0,1192;0,5454;0,6465;0,5688;0,5699;0,1904;0,0539;0,0587;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,9000;0,2140;0,9102;0,3040;0,0400
2014-11-29;0,0148;0,0417;0,4080;0,4629;0,5363;0,5107;0,3882;0,0057;0,0182;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,9333;0,3026;0,9594;0,4798;0,0004
2014-11-30;0,0217;0,0482;0,2760;0,4731;0,6250;0,5480;0,3995;0,0000;0,0304;Bueno;0,1000;0,3333;0,9091;0,2500;0,9330;0,9667;0,3992;0,9897;0,3673;0,0179
2014-12-01;0,0321;0,0922;0,2760;0,6584;0,7675;0,5414;0,3845;0,0000;0,0466;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,0000;0,6008;0,9897;0,3868;0,0130
2014-12-02;0,0381;0,1217;0,3037;0,7451;0,8240;0,6686;0,1381;0,0000;0,0567;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,0333;0,6974;0,9594;0,0773;0,2329
2014-12-03;0,0461;0,1586;0,2505;0,7017;0,8474;0,5743;0,2203;0,0000;0,0688;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,0667;0,7860;0,9102;0,2917;0,0455
2014-12-04;0,0531;0,1740;0,1994;0,6906;0,8725;0,5853;0,1680;0,0000;0,0810;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,1000;0,8629;0,8441;0,2617;0,0605
2014-12-05;0,0291;0,1073;0,6806;0,7089;0,5397;0,4559;0,1307;0,0000;0,0425;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,1333;0,9249;0,7639;0,6455;0,0217
2014-12-06;0,0178;0,1037;0,4485;0,6303;0,6083;0,6401;0,2539;0,0000;0,0344;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,1667;0,9695;0,6728;0,1302;0,1636
2014-12-07;0,0253;0,0801;0,2494;0,6489;0,7821;0,5436;0,3920;0,0000;0,0364;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,2000;0,9949;0,5746;0,3803;0,0145
2014-12-08;0,0255;0,0625;0,3559;0,7763;0,8114;0,5524;0,1717;0,0000;0,0364;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,2333;1,0000;0,4733;0,3544;0,0217
2014-12-09;0,0282;0,1069;0,2994;0,7000;0,7983;0,5370;0,3770;0,0000;0,0405;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,2667;0,9847;0,3731;0,3999;0,0101
2014-12-10;0,0391;0,1352;0,4389;0,7099;0,6805;0,6576;0,1531;0,0000;0,0587;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,3000;0,9495;0,2780;0,0962;0,2052
2014-12-11;0,0551;0,1636;0,2590;0,5964;0,7555;0,6532;0,1904;0,0000;0,0830;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,3333;0,8959;0,1919;0,1043;0,1944
2014-12-12;0,0491;0,1489;0,1983;0,5693;0,7722;0,5897;0,2576;0,0000;0,0729;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,3667;0,8261;0,1184;0,2500;0,0670
2014-12-13;0,0682;0,1610;0,2249;0,6357;0,8065;0,6664;0,1792;0,0000;0,0992;Moderado;0,1000;0,3333;1,0000;0,5000;1,0000;0,4000;0,7430;0,0604;0,0810;0,2273
2014-12-14;0,0491;0,1540;0,3921;0,7031;0,7069;0,6795;0,1792;0,0000;0,0729;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,4333;0,6499;0,0204;0,0604;0,2619
2014-12-15;0,0340;0,0788;0,3963;0,6387;0,6573;0,5721;0,1456;0,0000;0,0506;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,4667;0,5506;0,0000;0,2978;0,0427
2014-12-16;0,0592;0,1337;0,3069;0,6438;0,7362;0,6006;0,2277;0,0000;0,0911;Moderado;0,1000;0,3333;1,0000;0,5000;1,0000;0,5000;0,4494;0,0000;0,2215;0,0848
2014-12-17;0,0553;0,1127;0,2079;0,5883;0,7905;0,5743;0,2912;0,0000;0,0850;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,5333;0,3501;0,0204;0,2917;0,0455
2014-12-18;0,0836;0,1432;0,2217;0,6133;0,7979;0,6050;0,2203;0,0000;0,1113;Moderado;0,1000;0,3333;1,0000;0,5000;1,0000;0,5667;0,2570;0,0604;0,2104;0,0924
2014-12-19;0,0406;0,1166;0,4421;0,7004;0,6682;0,6466;0,2277;0,0894;0,0607;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,6000;0,1739;0,1184;0,1169;0,1787
2014-12-20;0,0223;0,0446;0,3623;0,4290;0,5203;0,5809;0,1979;0,0000;0,0324;Bueno;0,1000;0,3333;1,0000;0,5000;1,0000;0,6333;0,1041;0,1919;0,2736;0,0542
2014-12-21;0,0308;0,0332;0,2079;0,3518;0,5728;0,5261;0,4816;0,0000;0,0445;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,6667;0,0505;0,2780;0,4330;0,0045
2014-12-22;0,0392;0,0483;0,1429;0,3674;0,6662;0,5524;0,4144;0,0000;0,0587;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,7000;0,0153;0,3731;0,3544;0,0217
2014-12-23;0,0473;0,1141;0,1919;0,6120;0,8129;0,5261;0,4293;0,0000;0,0709;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,7333;0,0000;0,4733;0,4330;0,0045
2014-12-24;0,0590;0,0833;0,2856;0,7017;0,8055;0,5370;0,3360;0,0000;0,0911;Moderado;0,1000;0,0000;1,0000;0,5000;1,0000;0,7667;0,0051;0,5746;0,3999;0,0101
2014-12-25;0,0312;0,0659;0,2611;0,6567;0,7868;0,6445;0,1867;0,0000;0,0445;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,8000;0,0305;0,6728;0,1213;0,1736
2014-12-26;0,0571;0,1028;0,2260;0,6662;0,8272;0,5283;0,1531;0,0000;0,0870;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,8333;0,0751;0,7639;0,4264;0,0054
2014-12-27;0,0407;0,0927;0,2675;0,7193;0,8274;0,6861;0,2464;0,0000;0,0607;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,8667;0,1371;0,8441;0,0511;0,2798
2014-12-28;0,0402;0,0690;0,3186;0,7647;0,8178;0,6357;0,2053;0,0000;0,0587;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,9000;0,2140;0,9102;0,1393;0,1537
2014-12-29;0,0444;0,1007;0,4102;0,7478;0,7360;0,6445;0,2427;0,0000;0,0668;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,9333;0,3026;0,9594;0,1213;0,1736
2014-12-30;0,0486;0,1027;0,7179;0,7729;0,5735;0,3726;0,1307;0,0963;0,0729;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;0,9667;0,3992;0,9897;0,8606;0,1537
2014-12-31;0,0332;0,0478;0,6263;0,7051;0,5767;0,5107;0,2203;0,0057;0,0486;Bueno;0,1000;0,0000;1,0000;0,5000;1,0000;1,0000;0,5000;1,0000;0,4798;0,0004
2015-01-01;0,0285;0,0284;0,2196;0,5134;0,6921;0,5480;0,4816;0,0000;0,0405;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,0000;0,6008;0,9897;0,3673;0,0179
2015-01-02;0,0383;0,0446;0,2526;0,6255;0,7927;0,5370;0,2688;0,0000;0,0567;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,0333;0,6974;0,9594;0,3999;0,0101
2015-01-03;0,0493;0,0671;0,2036;0,6784;0,8762;0,5480;0,2501;0,0000;0,0729;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,0667;0,7860;0,9102;0,3673;0,0179
2015-01-04;0,0455;0,0706;0,2057;0,7309;0,9182;0,6510;0,1568;0,0000;0,0688;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,1000;0,8629;0,8441;0,1084;0,1891
2015-01-05;0,0656;0,1301;0,3133;0,8257;0,8696;0,7102;0,1792;0,0000;0,0972;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,1333;0,9249;0,7639;0,0236;0,3483
2015-01-06;0,0508;0,1097;0,2877;0,7092;0,8070;0,5743;0,3360;0,0000;0,0769;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,1667;0,9695;0,6728;0,2917;0,0455
2015-01-07;0,0658;0,1397;0,3186;0,6919;0,7621;0,5677;0,1456;0,0000;0,0972;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,2000;0,9949;0,5746;0,3102;0,0374
2015-01-08;0,0867;0,1748;0,2547;0,7133;0,8464;0,5590;0,2240;0,0000;0,1134;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,2333;1,0000;0,4733;0,3353;0,0279
2015-01-09;0,0729;0,1479;0,2451;0,7373;0,8723;0,5721;0,3285;0,0000;0,1012;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,2667;0,9847;0,3731;0,2978;0,0427
2015-01-10;0,0739;0,1511;0,2002;0,6776;0,8715;0,5327;0,3456;0,0000;0,1032;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,3000;0,9495;0,2780;0,4131;0,0076
2015-01-11;0,1217;0,2708;0,1983;0,6906;0,8676;0,5327;0,5189;0,0000;0,1417;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,3333;0,8959;0,1919;0,4131;0,0076
2015-01-12;0,1253;0,2381;0,2664;0,7021;0,8168;0,5261;0,4181;0,0000;0,1437;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,3667;0,8261;0,1184;0,4330;0,0045
2015-01-13;0,0634;0,1347;0,2899;0,7454;0,8284;0,5327;0,4032;0,0000;0,0951;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,4000;0,7430;0,0604;0,4131;0,0076
2015-01-14;0,0637;0,1539;0,3175;0,7844;0,8575;0,5787;0,2987;0,0000;0,0951;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,4333;0,6499;0,0204;0,2796;0,0512
2015-01-15;0,1074;0,2007;0,2605;0,7858;0,8910;0,6181;0,1965;0,0000;0,1296;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,4667;0,5506;0,0000;0,1786;0,1171
2015-01-16;0,0932;0,2009;0,2579;0,8152;0,9088;0,5721;0,3696;0,0000;0,1174;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,5000;0,4494;0,0000;0,2978;0,0427
2015-01-17;0,0489;0,0964;0,3090;0,9189;0,9546;0,5524;0,2763;0,0000;0,0729;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,5333;0,3501;0,0204;0,3544;0,0217
2015-01-18;0,0367;0,0743;0,2238;0,7661;0,9214;0,6116;0,2912;0,0000;0,0547;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,5667;0,2570;0,0604;0,1942;0,1044
2015-01-19;0,0496;0,0991;0,3474;0,7962;0,8373;0,5875;0,1829;0,0000;0,0749;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,6000;0,1739;0,1184;0,2558;0,0637
2015-01-20;0,0702;0,1631;0,3516;0,8603;0,8634;0,5107;0,3024;0,0000;0,0992;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,6333;0,1041;0,1919;0,4798;0,0004
2015-01-21;0,0609;0,1448;0,4804;0,8406;0,7636;0,7431;0,2053;0,0000;0,0931;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,6667;0,0505;0,2780;0,0028;0,4467
2015-01-22;0,0774;0,1519;0,4144;0,7549;0,7636;0,5502;0,2539;0,0000;0,1053;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,7000;0,0153;0,3731;0,3609;0,0198
2015-01-23;0,0572;0,1327;0,1653;0,6133;0,8656;0,5655;0,3024;0,0000;0,0870;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,7333;0,0000;0,4733;0,3164;0,0349
2015-01-24;0,0484;0,1089;0,2068;0,6956;0,9125;0,5875;0,2987;0,0000;0,0729;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,7667;0,0051;0,5746;0,2558;0,0637
2015-01-25;0,0436;0,0916;0,2228;0,7651;0,8950;0,6423;0,2091;0,0000;0,0648;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,8000;0,0305;0,6728;0,1257;0,1686
2015-01-26;0,0457;0,1129;0,2462;0,7597;0,8753;0,6203;0,2949;0,0000;0,0688;Bueno;0,2000;0,0000;0,0000;0,7500;0,9330;0,8333;0,0751;0,7639;0,1734;0,1214
2015-01-27;0,0594;0,1622;0,2228;0,6787;0,8282;0,5699;0,4368;0,0000;0,0911;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,8667;0,1371;0,8441;0,3040;0,0400
2015-01-28;0,0707;0,1465;0,2792;0,6956;0,8080;0,5327;0,1904;0,0000;0,1012;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,9000;0,2140;0,9102;0,4131;0,0076
2015-01-29;0,1269;0,2966;0,1685;0,6563;0,8888;0,5677;0,1755;0,0000;0,1457;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,9333;0,3026;0,9594;0,3102;0,0374
2015-01-30;0,1013;0,2012;0,2175;0,6655;0,8469;0,5940;0,2016;0,0000;0,1255;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;0,9667;0,3992;0,9897;0,2384;0,0739
2015-01-31;0,0854;0,1627;0,2175;0,6912;0,8656;0,5765;0,2688;0,0000;0,1113;Moderado;0,2000;0,0000;0,0000;0,7500;0,9330;1,0000;0,5000;1,0000;0,2856;0,0483
2015-02-01;0,0641;0,1051;0,2121;0,7251;0,9058;0,6028;0,2352;0,0000;0,0951;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,0000;0,6008;0,9897;0,2159;0,0886
2015-02-02;0,1032;0,1740;0,2036;0,7068;0,8962;0,5555;0,2016;0,0000;0,1255;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,0333;0,6974;0,9594;0,3454;0,0245
2015-02-03;0,1081;0,2293;0,2547;0,6878;0,8262;0,5940;0,1867;0,0000;0,1296;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,0667;0,7860;0,9102;0,2384;0,0739
2015-02-04;0,0878;0,1985;0,1951;0,7105;0,9085;0,5699;0,2949;0,0000;0,1134;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,1000;0,8629;0,8441;0,3040;0,0400
2015-02-05;0,0807;0,1652;0,1823;0,6702;0,8910;0,6028;0,1979;0,0000;0,1093;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,1333;0,9249;0,7639;0,2159;0,0886
2015-02-06;0,0519;0,1172;0,2558;0,7776;0,9026;0,6445;0,2389;0,0000;0,0789;Bueno;0,2000;0,0000;0,0909;0,9330;0,7500;0,1667;0,9695;0,6728;0,1213;0,1736
2015-02-07;0,0676;0,1689;0,3420;0,8474;0,8693;0,4213;0,1419;0,0000;0,0972;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,2000;0,9949;0,5746;0,7431;0,0631
2015-02-08;0,0744;0,1255;0,2366;0,6248;0,7737;0,5962;0,2763;0,0000;0,1032;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,2333;1,0000;0,4733;0,2327;0,0775
2015-02-09;0,0488;0,1081;0,2888;0,6330;0,7384;0,5633;0,3322;0,0000;0,0729;Bueno;0,2000;0,0000;0,0909;0,9330;0,7500;0,2667;0,9847;0,3731;0,3227;0,0325
2015-02-10;0,0621;0,1319;0,1972;0,5408;0,7695;0,5283;0,2763;0,0000;0,0931;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,3000;0,9495;0,2780;0,4264;0,0054
2015-02-11;0,0929;0,1747;0,2579;0,7011;0,8400;0,6006;0,2053;0,0000;0,1174;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,3333;0,8959;0,1919;0,2215;0,0848
2015-02-12;0,0833;0,2380;0,2409;0,7231;0,8637;0,5349;0,4890;0,0000;0,1113;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,3667;0,8261;0,1184;0,4065;0,0088
2015-02-13;0,1073;0,2113;0,2547;0,7109;0,8501;0,5327;0,2613;0,0000;0,1296;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,4000;0,7430;0,0604;0,4131;0,0076
2015-02-14;0,0991;0,2204;0,2313;0,7427;0,8748;0,5502;0,3285;0,0000;0,1235;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,4333;0,6499;0,0204;0,3609;0,0198
2015-02-15;0,1199;0,1949;0,2781;0,7837;0,8780;0,5215;0,2800;0,0000;0,1397;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,4667;0,5506;0,0000;0,4470;0,0028
2015-02-16;0,1306;0,2637;0,2728;0,7356;0,8474;0,5546;0,4181;0,0000;0,1478;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,5000;0,4494;0,0000;0,3480;0,0237
2015-02-17;0,1362;0,2963;0,2004;0,6028;0,8191;0,5370;0,3808;0,0000;0,1518;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,5333;0,3501;0,0204;0,3999;0,0101
2015-02-18;0,2214;0,4541;0,3080;0,5483;0,6721;0,5184;0,4981;0,0000;0,2287;Insalubre para grupos sensibles;0,2000;0,0000;0,0909;0,9330;0,7500;0,5667;0,2570;0,0604;0,4564;0,0019
2015-02-19;0,2934;0,4304;0,4357;0,6235;0,6112;0,4472;0,2464;0,0000;0,2935;Insalubre;0,2000;0,0000;0,0909;0,9330;0,7500;0,6000;0,1739;0,1184;0,6710;0,0302
2015-02-20;0,1301;0,3091;0,4112;0,7404;0,7424;0,6510;0,2389;0,0000;0,1478;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,6333;0,1041;0,1919;0,1084;0,1891
2015-02-21;0,1429;0,2998;0,3761;0,7620;0,7727;0,5480;0,2053;0,0000;0,1579;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,6667;0,0505;0,2780;0,3673;0,0179
2015-02-22;0,1134;0,2346;0,3335;0,7539;0,8099;0,6116;0,1381;0,0000;0,1336;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,7000;0,0153;0,3731;0,1942;0,1044
2015-02-23;0,1076;0,2060;0,2622;0,7478;0,8725;0,7299;0,1680;0,0000;0,1296;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,7333;0,0000;0,4733;0,0087;0,4069
2015-02-24;0,0768;0,2203;0,4911;0,8095;0,7261;0,3858;0,2688;0,0000;0,1053;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,7667;0,0051;0,5746;0,8316;0,1258
2015-02-25;0,1189;0,2203;0,4272;0,7414;0,7463;0,3661;0,1493;0,0000;0,1397;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,8000;0,0305;0,6728;0,8742;0,1686
2015-02-26;0,0824;0,1498;0,3921;0,7752;0,7742;0,6664;0,2240;0,0000;0,1093;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,8333;0,0751;0,7639;0,0810;0,2273
2015-02-27;0,0780;0,1498;0,4613;0,8061;0,7466;0,5151;0,1157;0,0000;0,1073;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,8667;0,1371;0,8441;0,4664;0,0011
2015-02-28;0,0628;0,1583;0,4709;0,7786;0,7241;0,6072;0,1941;0,0000;0,0931;Moderado;0,2000;0,0000;0,0909;0,9330;0,7500;0,9000;0,2140;0,9102;0,2050;0,0964
