fecha;pm2.5;pm10;humedad;puntoRocio;temperatura;dir_viento;viento;icap;calidad_aire
2018-05-16;54,9286;72,5000;98,1250;8,0375;8,3083;134,3333;3,0417;48,3333;5
2018-05-17;49,4167;45,5000;89,7500;9,8240;11,5120;136,4800;4,8800;30,3333;5
2018-05-18;37,2500;45,0000;93,7500;8,5542;9,6250;182,9583;4,8333;30,0000;5
2018-05-19;52,8125;66,5000;91,0417;7,3880;8,8880;200,4000;4,6000;44,3333;5
2018-05-20;47,4167;61,5000;96,4167;7,8000;8,3542;139,6250;3,7500;41,0000;5
2018-05-21;20,3333;25,5000;87,1667;4,8583;7,0875;217,2083;7,3333;17,0000;5
2018-05-22;43,4773;48,5000;85,0833;3,3167;5,9583;210,6250;5,6250;32,3333;5
2018-05-23;128,6364;144,5000;94,5417;2,6250;3,5042;104,6667;2,1250;96,3333;5
2018-05-24;160,0625;193,0000;94,5000;3,9125;4,8333;92,1667;1,7917;219,4444;3
2018-05-25;90,1458;115,0000;88,5833;4,8458;6,8750;161,9167;3,7917;76,6667;5
2018-05-26;46,5870;53,0000;98,6667;7,4125;7,6125;84,2500;7,2917;35,3333;5
2018-05-27;37,7222;37,0000;94,5000;9,7542;10,6250;50,1667;5,9167;24,6667;5
2018-05-28;26,8333;29,5000;95,3750;10,3417;11,0625;83,3750;8,2500;19,6667;5
2018-05-29;54,3125;69,5000;92,1250;10,4500;11,7917;113,5417;7,8750;46,3333;5
2018-05-30;30,6042;37,5000;90,3333;5,0583;6,8000;155,0833;3,7500;25,0000;5
2018-05-31;23,0625;27,5000;88,9167;4,4875;6,4042;207,0833;6,6250;18,3333;5
2018-06-01;66,6875;80,0000;93,6250;2,0292;3,0167;144,2917;5,2500;53,3333;5
2018-06-02;135,0417;170,5000;97,0833;0,0680;0,6120;150,5600;2,4400;156,9444;4
2018-06-03;114,6042;130,0000;88,7500;1,2500;3,3042;112,0833;4,5417;86,6667;5
2018-06-04;156,1875;184,5000;93,1250;0,4292;1,5417;142,7917;2,7917;195,8333;4
2018-06-05;59,9375;72,5000;98,5000;1,7125;1,9292;107,8750;5,0000;48,3333;5
2018-06-06;33,9375;44,5000;87,5417;5,6125;7,8458;209,6250;7,0833;29,6667;5
2018-06-07;48,6667;65,5000;89,8333;2,2240;3,9000;171,8800;3,8000;43,6667;5
2018-06-08;46,0455;52,5000;94,6667;7,8208;8,6625;98,8750;5,5833;35,0000;5
2018-06-09;23,1667;28,0000;94,0417;9,8000;10,7500;165,0833;11,7083;18,6667;5
2018-06-10;22,7708;24,5000;96,3333;6,9500;7,4808;91,9615;9,2692;16,3333;5
2018-06-11;33,2917;38,0000;95,0833;5,1750;5,8917;124,1250;4,5417;25,3333;5
2018-06-12;68,4792;72,5000;97,9583;2,0250;2,3292;161,4167;4,0417;48,3333;5
2018-06-13;44,6667;56,0000;92,3750;1,8000;3,0320;210,2000;5,0400;37,3333;5
2018-06-14;137,4783;153,0000;94,2917;0,1080;1,0040;115,4000;1,6400;108,3333;4
2018-06-15;177,3333;224,0000;86,2917;3,2375;5,8042;112,5833;2,2917;305,5556;2
2018-06-16;83,6667;104,5000;89,7917;5,8958;7,6750;172,8333;3,8750;69,6667;5
2018-06-17;32,9583;42,5000;93,7917;9,2875;10,3583;212,6818;3,8750;28,3333;5
2018-06-18;31,1042;44,0000;98,7083;8,6760;8,8640;209,6400;4,1600;29,3333;5
2018-06-19;28,2500;40,0000;100,0000;6,3875;6,3875;178,2500;2,9583;26,6667;5
2018-06-20;73,4167;91,0000;98,1667;7,9583;8,2375;220,3750;4,5833;60,6667;5
2018-06-21;56,8333;77,5000;90,0833;2,1250;3,8500;157,7917;4,7917;51,6667;5
2018-06-22;59,0870;82,5000;91,9583;4,4885;5,7231;200,1154;5,2692;55,0000;5
2018-06-23;44,2708;57,0000;90,6250;5,5160;7,1040;147,0800;5,9600;38,0000;5
2018-06-24;58,4167;74,0000;92,8333;2,1480;3,1880;128,2000;5,5600;49,3333;5
2018-06-25;80,2917;101,0000;88,0417;3,2958;5,3292;144,5833;2,6667;67,3333;5
2018-06-26;25,6250;29,0000;94,0833;7,8292;8,7292;36,8333;9,0000;19,3333;5
2018-06-27;70,2083;77,0000;99,7917;10,8750;10,9083;40,0833;7,0417;51,3333;5
2018-06-28;31,3125;40,0000;99,2083;9,1240;9,2320;161,2400;4,3200;26,6667;5
2018-06-29;69,6875;94,5000;94,0000;9,0125;9,9375;56,7917;5,8333;63,0000;5
2018-06-30;44,3958;60,5000;96,7500;8,4792;9,0042;75,0000;3,9583;40,3333;5
2018-07-01;24,0833;36,0000;91,6522;8,4217;9,8304;67,1304;5,7826;24,0000;5
2018-07-02;58,2083;70,0000;91,4348;10,4000;11,9043;96,0455;6,4091;46,6667;5
2018-07-03;27,1458;31,5000;94,4583;9,3625;10,2833;104,7083;7,0000;21,0000;5
2018-07-04;12,9167;13,0000;88,6087;10,1696;12,0435;45,2609;15,8261;8,6667;5
2018-07-05;13,1522;16,0000;85,3333;9,3542;11,7500;32,6250;15,7500;10,6667;5
2018-07-06;18,6458;26,0000;86,8750;9,3250;11,4875;95,3750;10,3125;17,3333;5
2018-07-07;17,2708;23,0000;87,0833;9,1917;11,3458;89,5000;9,1250;15,3333;5
2018-07-08;38,5000;45,5000;88,7917;7,0542;9,0583;218,7917;7,7917;30,3333;5
2018-07-09;102,5625;134,0000;89,1667;3,9042;5,9042;206,1667;2,4583;89,3333;5
2018-07-10;73,6875;93,5000;98,5833;4,8167;5,0250;58,2500;3,0833;62,3333;5
2018-07-11;116,0652;138,0000;91,7500;6,4880;7,8320;180,6800;3,3600;92,0000;5
2018-07-12;119,9167;138,5000;97,8750;6,1708;6,5000;134,0417;1,9583;92,3333;5
2018-07-13;102,4583;127,5000;95,5000;10,5167;11,2708;90,5238;1,0417;85,0000;5
2018-07-14;49,6875;64,0000;89,0000;10,3250;12,2708;167,6250;4,1667;42,6667;5
2018-07-15;71,5417;88,5000;88,5000;5,0125;6,9792;133,4167;2,6667;59,0000;5
2018-07-16;30,5208;35,5000;92,1667;4,6320;5,8840;221,3200;7,0400;23,6667;5
2018-07-17;49,7045;57,5000;90,4167;3,7667;5,2750;189,9167;6,1250;38,3333;5
2018-07-18;64,3750;85,5000;95,0000;0,4542;1,2750;116,0833;1,9167;57,0000;5
2018-07-19;114,3958;151,5000;92,5833;-0,1958;1,0917;113,2500;2,2917;104,1667;4
2018-07-20;84,6875;117,0000;87,1250;0,5833;2,9208;118,4167;3,3750;78,0000;5
2018-07-21;62,1875;85,5000;95,2500;2,1292;2,8625;112,0000;3,2083;57,0000;5
2018-07-22;27,3542;31,5000;90,3333;3,8769;5,4423;115,3846;5,4615;21,0000;5
2018-07-23;25,1875;35,0000;70,2609;0,6826;5,8826;211,6957;9,7826;23,3333;5
2018-07-24;132,0208;159,5000;88,7083;0,9333;2,9708;161,6667;3,5833;126,3889;4
2018-07-25;178,2292;237,5000;96,4167;0,6750;1,2333;124,5833;2,0417;343,0556;2
2018-07-26;107,9167;152,5000;95,1667;2,1708;2,9542;110,2500;2,5000;106,9444;4
2018-07-27;58,6250;77,0000;92,9583;3,5250;4,6958;63,6250;5,1667;51,3333;5
2018-07-28;135,4583;161,0000;87,7917;4,1125;6,2208;126,9545;2,4167;130,5556;4
2018-07-29;163,1875;179,0000;91,7083;3,3625;4,8000;117,0000;1,7917;180,5556;4
2018-07-30;62,7917;83,5000;87,5417;2,4708;4,8042;163,4167;6,0000;55,6667;5
2018-07-31;38,2292;53,5000;80,6522;1,9826;5,4261;218,4783;6,5217;35,6667;5
2018-08-01;69,6875;97,5000;88,5417;1,5917;3,5125;188,3333;3,9167;65,0000;5
2018-08-02;46,5625;62,5000;92,3333;1,6667;2,9417;55,7083;5,7917;41,6667;5
2018-08-03;64,2708;78,0000;82,2500;6,0667;9,2042;83,3750;9,0417;52,0000;5
2018-08-04;68,9583;97,5000;91,7083;3,9458;5,2667;146,5417;3,0833;65,0000;5
2018-08-05;44,3750;55,0000;96,3750;8,3250;8,8750;116,9583;3,9583;36,6667;5
2018-08-06;26,6042;33,5000;95,9583;8,7167;9,3500;80,5833;7,8333;22,3333;5
2018-08-07;52,4167;63,5000;84,4583;6,8333;9,7417;194,2917;5,8750;42,3333;5
2018-08-08;63,5833;93,0000;83,9583;3,0000;5,8792;205,3333;5,2083;62,0000;5
2018-08-09;118,1875;179,0000;88,0000;4,9500;6,9750;161,1667;2,6250;180,5556;4
2018-08-10;110,6042;159,5000;89,5652;4,2565;6,1478;168,1739;2,8261;126,3889;4
2018-08-11;69,4792;95,0000;89,3333;6,2792;8,0750;127,6250;3,6250;63,3333;5
2018-08-12;54,3913;69,0000;86,9167;5,8125;8,2208;157,0833;2,8333;46,0000;5
2018-08-13;31,3125;40,5000;89,4783;7,9522;9,7000;90,3478;6,4783;27,0000;5
2018-08-14;20,5417;31,5000;80,3750;3,5458;7,2458;209,5833;7,9583;21,0000;5
2018-08-15;90,6042;116,0000;80,9583;4,9875;8,5042;198,5833;4,2083;77,3333;5
2018-08-16;103,3958;128,5000;89,4583;4,5042;6,3083;154,7500;3,2083;85,6667;5
2018-08-17;74,2500;93,0000;96,8750;7,8167;8,2917;81,7917;3,3750;62,0000;5
2018-08-18;22,8542;30,0000;78,1667;3,6958;7,8917;162,8333;10,4583;20,0000;5
2018-08-19;23,1250;27,0000;63,1667;0,5083;7,8000;208,1250;10,4167;18,0000;5
2018-08-20;72,2500;89,5000;67,7917;1,1917;7,8500;193,5417;5,1250;59,6667;5
2018-08-21;73,1250;122,0000;77,3333;3,1083;7,5333;137,1818;1,9167;81,3333;5
2018-08-22;30,8958;40,0000;94,5000;5,4167;6,2667;97,3333;8,2500;26,6667;5
2018-08-23;18,9545;27,0000;94,3333;6,5000;7,3840;143,5200;8,8800;18,0000;5
2018-08-24;47,9375;58,5000;88,8750;2,9792;4,9000;162,3333;6,0417;39,0000;5
2018-08-25;16,7500;28,5000;79,0833;4,9458;8,7792;217,4167;9,7500;19,0000;5
2018-08-26;21,3750;32,0000;78,3750;8,2583;12,5792;218,2083;8,7083;21,3333;5
2018-08-27;72,9167;109,0000;94,1667;8,0708;9,0375;162,0000;3,3750;72,6667;5
2018-08-28;35,7917;63,0000;90,4167;6,9320;8,5640;172,5200;2,7600;42,0000;5
2018-08-29;34,3333;51,5000;93,7083;8,9208;9,8917;195,0000;4,3333;34,3333;5
2018-08-30;29,2708;39,5000;92,5417;9,5167;10,7292;210,6522;3,3750;26,3333;5
2018-08-31;41,6875;58,0000;90,3333;8,9920;10,4920;173,1200;3,9200;38,6667;5
2018-09-01;43,6667;65,5000;85,1250;6,3958;9,3000;172,2083;3,0417;43,6667;5
2018-09-02;33,3958;51,5000;82,5417;6,2480;9,5160;184,7200;4,4000;34,3333;5
2018-09-03;16,8958;31,5000;79,2083;8,4042;12,7125;220,0000;8,1250;21,0000;5
2018-09-04;32,2917;55,0000;74,5000;7,9542;12,9375;224,1667;6,2083;36,6667;5
2018-09-05;20,5417;33,0000;88,3750;8,2833;10,2292;103,2917;6,5000;22,0000;5
2018-09-06;17,4348;27,0000;77,0625;6,9625;11,3875;199,6250;8,6250;18,0000;5
2018-09-07;16,0417;27,5000;72,5417;3,3667;8,8042;217,2500;7,8333;18,3333;5
2018-09-08;17,8333;29,0000;74,1250;4,4458;9,5250;213,3333;8,3750;19,3333;5
2018-09-09;51,1875;82,0000;76,2500;4,9542;9,5167;132,6364;3,0000;54,6667;5
2018-09-10;30,6875;66,5000;75,6250;5,4083;10,6333;135,8750;3,9583;44,3333;5
2018-09-11;16,9792;35,0000;65,7917;4,8917;11,5708;226,3333;7,2917;23,3333;5
2018-09-12;13,2083;35,0000;73,5000;6,8125;12,1708;211,2917;10,5417;23,3333;5
2018-09-13;23,4583;53,0000;65,3750;4,3958;11,4667;205,9167;7,5000;35,3333;5
2018-09-14;21,3261;48,5000;78,7083;6,2917;10,3958;199,9583;3,7083;32,3333;5
2018-09-15;21,7708;41,5000;83,9583;6,8833;9,6708;185,6087;5,7500;27,6667;5
2018-09-16;17,6458;32,5000;84,2083;8,6042;11,3750;103,9167;6,3750;21,6667;5
2018-09-17;17,8333;21,5000;97,7083;10,3385;10,7000;93,8462;7,3462;14,3333;5
2018-09-18;15,2917;14,0000;93,0000;9,6200;10,7920;180,0400;8,6800;9,3333;5
2018-09-19;19,5833;28,0000;86,4167;8,8250;11,2042;112,2273;6,4167;18,6667;5
2018-09-20;17,2292;21,0000;89,7083;9,2000;10,8375;72,4583;8,9167;14,0000;5
2018-09-21;12,7917;21,0000;77,8333;10,3083;14,5167;86,8750;6,8750;14,0000;5
2018-09-22;11,6042;19,0000;81,9167;10,6120;13,7160;244,9200;9,0400;12,6667;5
2018-09-23;13,6667;21,0000;79,7917;8,3542;12,0917;142,8750;5,2500;14,0000;5
2018-09-24;13,2708;21,0000;75,6667;6,4333;11,0500;217,9583;6,8750;14,0000;5
2018-09-25;15,6087;32,0000;71,1667;6,6750;12,1583;222,1250;7,5000;21,3333;5
2018-09-26;18,5625;39,0000;73,6667;7,9292;12,6917;218,7500;5,6667;26,0000;5
2018-09-27;16,5000;26,5000;72,0000;8,2167;13,3875;103,7083;8,4583;17,6667;5
2018-09-28;12,3542;18,5000;85,2083;9,4667;11,9917;120,2500;12,5000;12,3333;5
2018-09-29;11,5625;14,0000;90,2917;10,1542;11,7167;133,8750;11,6667;9,3333;5
2018-09-30;15,8750;20,0000;77,9583;5,2208;9,3583;249,2083;5,4167;13,3333;5
2018-10-01;11,2083;24,0000;68,4583;0,8333;7,0458;215,1667;8,9583;16,0000;5
2018-10-02;8,9565;18,0000;71,5833;3,4292;8,8458;216,4583;7,8750;12,0000;5
2018-10-03;9,0000;26,5000;69,6250;4,5417;10,5458;208,5833;10,5000;17,6667;5
2018-10-04;21,1250;51,0000;66,8750;6,5542;13,0042;216,7917;9,3333;34,0000;5
2018-10-05;17,0417;48,0000;78,7083;10,1208;14,1417;91,6250;4,9167;32,0000;5
2018-10-06;27,9167;41,0000;92,5417;10,0208;11,2500;158,4583;2,7083;27,3333;5
2018-10-07;19,0417;30,0000;92,4167;9,2125;10,4375;140,2917;4,1667;20,0000;5
2018-10-08;11,2917;22,5000;90,4167;9,3560;10,8960;155,0400;9,1200;15,0000;5
2018-10-09;19,8542;33,0000;75,8750;4,6583;9,3250;152,1667;6,7917;22,0000;5
2018-10-10;5,4167;22,0000;69,9167;3,9792;9,7167;211,0833;9,2083;14,6667;5
2018-10-11;9,1250;29,5000;72,5455;7,0273;12,1364;205,2727;4,8182;19,6667;5
2018-10-12;14,7917;40,5000;88,9167;6,3500;8,2292;119,3333;2,5417;27,0000;5
2018-10-13;16,9375;45,5000;77,1250;5,8542;10,5750;214,2727;5,0000;30,3333;5
2018-10-14;6,3750;22,0000;72,3750;6,8208;12,5667;233,3333;4,6250;14,6667;5
2018-10-15;6,3542;21,5000;85,4583;8,1333;10,6208;186,9167;3,4583;14,3333;5
2018-10-16;4,5833;23,5000;84,1250;9,6875;12,5583;215,2083;7,1250;15,6667;5
2018-10-17;8,2083;17,0000;86,3750;9,2360;11,4760;138,4800;10,5600;11,3333;5
2018-10-18;5,5833;15,5000;85,4583;10,0875;12,7208;148,0000;4,7083;10,3333;5
2018-10-19;7,4167;25,0000;83,5417;8,5600;11,4160;237,7200;4,8400;16,6667;5
2018-10-20;6,1458;22,0000;67,3478;6,4304;13,0435;225,0435;6,0870;14,6667;5
2018-10-21;4,8333;18,0000;69,8750;5,5583;11,7708;218,2083;7,8333;12,0000;5
2018-10-22;5,1667;30,0000;62,0833;5,8250;13,7667;211,5833;7,7917;20,0000;5
2018-10-23;9,3542;38,0000;74,3750;9,1125;13,7125;188,5000;3,2500;25,3333;5
2018-10-24;7,6250;21,0000;88,0000;9,4333;11,5625;170,0417;4,2917;14,0000;5
2018-10-25;6,8182;27,0000;79,5833;8,9792;13,0292;232,5833;5,3333;18,0000;5
2018-10-26;6,3333;24,0000;71,9167;8,8333;14,7208;194,0833;3,7083;16,0000;5
2018-10-27;4,7500;17,5000;81,7083;12,8917;16,4583;234,3750;5,7500;11,6667;5
2018-10-28;5,7500;18,5000;89,7083;13,7292;15,5292;197,6250;3,4583;12,3333;5
2018-10-29;3,4167;9,5000;92,5417;14,2333;15,5042;89,8333;6,6250;6,3333;5
2018-10-30;3,8542;12,0000;85,2500;12,4958;15,2000;192,9130;4,9583;8,0000;5
2018-10-31;4,5000;20,0000;84,7083;10,1042;13,0000;230,2917;4,7083;13,3333;5
2018-11-01;8,0833;22,5000;89,0000;9,6680;11,4800;212,9167;4,0000;15,0000;5
2018-11-02;6,6875;16,0000;92,7083;11,1625;12,3708;114,0000;13,3333;10,6667;5
2018-11-03;5,6458;17,0000;85,7083;11,1500;13,8375;183,8333;3,0833;11,3333;5
2018-11-04;5,7292;18,5000;81,3750;9,8333;13,2708;181,2917;5,7083;12,3333;5
2018-11-05;4,0000;20,0000;73,7917;9,0958;14,6583;212,0417;7,2917;13,3333;5
2018-11-06;4,0625;26,0000;61,7083;6,8125;14,9875;213,6250;8,8333;17,3333;5
2018-11-07;6,3913;34,0000;66,5417;10,3208;17,5583;219,5000;4,8333;22,6667;5
2018-11-08;5,4583;32,0000;65,6250;9,3167;17,2958;205,2917;3,5000;21,3333;5
2018-11-09;5,1667;24,5000;79,6818;11,0000;15,0864;160,9091;4,0909;16,3333;5
2018-11-10;6,5000;20,0000;95,7500;14,7667;15,5185;51,6296;7,3704;13,3333;5
2018-11-11;5,8958;25,0000;83,5000;11,3625;14,5750;142,2083;5,3333;16,6667;5
2018-11-12;4,2708;21,0000;80,3750;10,7231;14,6462;177,8846;4,2308;14,0000;5
2018-11-13;5,3958;24,0000;82,1250;10,2333;13,6542;193,6250;3,8750;16,0000;5
2018-11-14;4,0870;20,0000;76,2500;10,1250;14,8292;178,7500;4,2083;13,3333;5
2018-11-15;3,6364;16,0000;75,9545;11,9136;16,3000;221,6364;5,0000;10,6667;5
2018-11-16;4,3958;21,5000;71,5455;11,5182;16,8636;273,3077;6,0000;14,3333;5
2018-11-17;2,7083;9,0000;68,6154;9,8308;16,2692;198,6154;4,6923;6,0000;5
2018-11-18;2,8542;12,5000;53,0000;9,4071;19,1786;216,5385;9,0769;8,3333;5
2018-11-19;3,2083;20,0000;52,5385;10,8385;21,2615;228,8462;6,5385;13,3333;5
2018-11-20;3,7500;20,0000;59,6154;12,5154;20,9231;255,4615;6,3077;13,3333;5
2018-11-21;2,8125;14,0000;75,2143;14,2143;18,9000;268,6154;6,9231;9,3333;5
2018-11-22;1,7917;16,5000;55,9231;9,0846;18,7769;212,0000;11,7692;11,0000;5
2018-11-23;3,7391;23,0000;44,9286;6,6357;20,0286;201,7692;10,7692;15,3333;5
2018-11-24;4,7500;23,5000;44,8462;8,0231;21,3462;218,6923;8,7692;15,6667;5
2018-11-25;3,1042;20,0000;44,6429;7,9357;21,2286;214,5385;8,3846;13,3333;5
2018-11-26;3,8810;23,5000;46,9167;8,0917;20,4417;218,8333;8,8333;15,6667;5
2018-11-27;3,4167;28,0000;46,0833;8,2833;21,2667;218,6364;8,4545;18,6667;5
2018-11-28;5,5000;33,0000;60,5385;11,8154;20,0923;227,1818;4,2727;22,0000;5
2018-11-29;4,8125;31,0000;51,8182;11,0636;22,2818;215,9091;6,8182;20,6667;5
2018-11-30;2,8750;29,0000;55,2727;11,9364;21,9545;207,3636;10,8182;19,3333;5
2018-12-01;2,0000;40,0000;42,0909;8,0727;22,6000;230,4545;5,2727;26,6667;5
2018-12-02;4,0000;39,5000;43,0909;10,6364;24,9818;211,0000;3,7273;26,3333;5
2018-12-03;6,5000;36,0000;54,7273;12,9273;22,7727;249,8182;5,9091;24,0000;5
2018-12-04;7,5000;33,0000;73,5455;13,0727;17,8545;121,8182;7,1818;22,0000;5
2018-12-05;6,9375;33,0000;64,5455;13,4333;20,7167;190,6667;6,5000;22,0000;5
2018-12-06;7,7708;31,5000;44,0000;11,6333;26,8250;247,0909;3,6667;21,0000;5
2018-12-07;7,7292;36,5000;61,0000;15,1000;23,2154;261,3077;5,6154;24,3333;5
2018-12-08;4,5833;22,0000;57,1333;10,9533;19,9600;241,3333;8,0667;14,6667;5
2018-12-09;4,3125;18,0000;50,7692;11,0462;22,0692;210,2308;6,4615;12,0000;5
2018-12-10;4,7609;22,0000;55,6154;11,2538;20,8077;252,5385;6,6923;14,6667;5
2018-12-11;3,2708;14,0000;59,7692;11,8214;20,2500;245,7692;5,1429;9,3333;5
2018-12-12;4,1875;18,5000;50,3846;9,9538;21,3923;236,7692;7,3077;12,3333;5
2018-12-13;2,5833;13,5000;65,5385;9,0308;15,8154;203,0769;9,0000;9,0000;5
2018-12-14;3,5417;11,0000;51,5385;7,1462;18,0154;215,3077;8,8462;7,3333;5
2018-12-15;3,5000;15,0000;40,8462;5,9077;20,8077;216,6154;7,6923;10,0000;5
2018-12-16;3,7917;15,0000;47,6923;11,4615;23,5231;225,8462;6,6923;10,0000;5
2018-12-17;2,9583;18,0000;49,9231;11,6923;23,0923;212,0000;8,3077;12,0000;5
2018-12-18;5,8333;27,5000;36,4615;8,9923;26,0923;208,7692;7,7692;18,3333;5
2018-12-19;4,7917;26,0000;45,3846;10,3615;23,9846;213,3077;6,2308;17,3333;5
2018-12-20;2,1250;19,5000;47,0000;9,6077;21,7769;198,3846;8,5385;13,0000;5
2018-12-21;4,2708;26,5000;42,0769;10,9308;25,8077;206,4615;8,7692;17,6667;5
2018-12-22;5,2708;26,5000;47,6154;12,2231;24,7308;213,8462;5,2308;17,6667;5
2018-12-23;4,3125;22,5000;43,5385;11,1385;25,5462;217,7692;8,3846;15,0000;5
2018-12-24;6,7826;22,0000;41,6923;11,7692;26,6846;207,0000;6,1538;14,6667;5
2018-12-25;4,1667;16,0000;42,7692;11,7000;26,6308;214,6923;6,5385;10,6667;5
2018-12-26;5,8750;21,5000;48,2308;11,6308;23,3538;276,6923;8,5385;14,3333;5
2018-12-27;5,9167;22,0000;43,3077;8,1923;22,4692;220,8462;6,6154;14,6667;5
2018-12-28;5,4583;22,5000;44,1538;9,5000;23,1538;234,2308;8,1538;15,0000;5
2018-12-29;4,8958;15,5000;53,6154;9,0077;18,8923;270,9231;8,3846;10,3333;5
2018-12-30;4,1250;14,5000;37,9231;4,2462;21,3154;199,6923;9,0000;9,6667;5
2018-12-31;7,6250;20,0000;39,6154;7,4615;22,9308;238,3846;7,7692;13,3333;5
2019-01-01;4,5000;16,0000;45,4615;10,9154;24,0385;214,3846;9,6154;10,6667;5
2019-01-02;3,4583;44,0000;33,4615;3,8154;21,4769;200,0769;16,3846;29,3333;5
2019-01-03;3,6667;37,5000;35,2308;6,5769;22,7615;202,6154;16,6154;25,0000;5
2019-01-04;4,1458;22,0000;44,9231;11,9231;25,3615;202,0000;7,0769;14,6667;5
2019-01-05;6,5208;24,5000;49,0625;12,9500;24,5813;206,6250;5,6875;16,3333;5
2019-01-06;8,6250;24,5000;48,2308;10,7077;22,8846;244,3333;6,3077;16,3333;5
2019-01-07;3,7955;16,0000;58,7692;11,0077;19,4923;272,9231;7,3077;10,6667;5
2019-01-08;3,7917;11,5000;83,6154;12,2143;14,9214;148,4286;9,1429;7,6667;5
2019-01-09;2,8958;9,0000;71,3846;11,2846;16,6769;205,5385;6,6154;6,0000;5
2019-01-10;3,0625;13,0000;41,7692;6,2077;20,6077;223,8462;7,6923;8,6667;5
2019-01-11;6,7708;22,0000;42,6154;9,2692;23,4692;268,1538;6,0000;14,6667;5
2019-01-12;4,7917;20,0000;44,6154;6,8385;19,8154;215,8462;5,8462;13,3333;5
2019-01-13;3,6250;15,0000;42,5385;9,0462;23,2846;233,9231;4,9231;10,0000;5
2019-01-14;7,6136;24,0000;48,6923;12,4000;24,2385;199,3077;6,0769;16,0000;5
2019-01-15;6,6667;23,5000;40,2308;8,4308;24,6385;263,0769;7,3077;15,6667;5
2019-01-16;4,8333;20,5000;44,3846;8,4462;21,7923;209,4615;11,0000;13,6667;5
2019-01-17;4,2500;23,5000;36,0000;7,4769;24,9077;201,2308;8,6923;15,6667;5
2019-01-18;8,0000;35,0000;28,3077;7,6538;30,1538;176,5385;7,0000;23,3333;5
2019-01-19;11,9167;38,0000;37,0000;11,6000;27,8231;167,6667;7,3077;25,3333;5
2019-01-20;10,1250;22,0000;54,0769;12,8000;23,5538;234,5385;6,0000;14,6667;5
2019-01-21;6,6458;20,5000;39,6923;9,7769;26,0538;210,8462;9,1538;13,6667;5
2019-01-22;5,9583;27,0000;33,8462;5,8385;24,1308;213,0000;10,7692;18,0000;5
2019-01-23;7,1667;27,5000;36,7692;8,0538;25,4077;232,3846;6,3846;18,3333;5
2019-01-24;9,4167;36,5000;38,4615;9,7308;26,0769;208,0833;5,0000;24,3333;5
2019-01-25;7,9792;29,0000;37,0000;9,0769;25,7846;218,2308;8,8462;19,3333;5
2019-01-26;7,1458;24,0000;37,8462;9,5846;26,4923;210,8462;8,4615;16,0000;5
2019-01-27;7,7292;27,5000;31,2308;6,7077;26,5077;212,5385;11,6154;18,3333;5
2019-01-28;6,9167;28,5000;34,8462;8,7154;26,0692;211,0000;10,1538;19,0000;5
2019-01-29;8,5625;29,0000;41,2308;12,4385;27,2538;242,1538;7,2308;19,3333;5
2019-01-30;6,2917;24,0000;36,6154;8,1308;25,7846;217,3077;6,6923;16,0000;5
2019-01-31;7,4792;38,0000;32,8462;6,8308;25,9308;211,0769;11,3846;25,3333;5
2019-02-01;8,8750;33,5000;37,6154;10,3000;26,7077;224,4615;6,6154;22,3333;5
2019-02-02;16,3542;53,0000;37,9231;13,1077;30,0462;220,0769;5,8462;35,3333;5
2019-02-03;13,3542;36,0000;39,3077;13,9000;29,9000;263,9231;5,9231;24,0000;5
2019-02-04;10,3125;30,5000;47,1538;14,6231;27,3615;244,0769;5,9231;20,3333;5
2019-02-05;18,5833;43,0000;41,3077;12,5692;29,4462;231,9231;7,3846;28,6667;5
2019-02-06;38,2083;62,5000;51,9583;11,3875;22,9250;213,7500;8,7083;41,6667;5
2019-02-07;9,6458;37,0000;48,1250;8,5958;20,7375;200,3750;8,8333;24,6667;5
2019-02-08;14,8958;49,0000;47,0417;7,9417;20,1542;211,7500;7,9583;32,6667;5
2019-02-09;8,7708;33,0000;44,5417;7,1875;21,0333;210,5417;7,3750;22,0000;5
2019-02-10;6,1458;16,5000;61,1250;10,7000;19,4917;206,4583;8,7500;11,0000;5
2019-02-11;4,6250;13,0000;72,1667;9,9958;16,7167;195,8333;7,2917;8,6667;5
2019-02-12;7,1250;51,0000;38,5833;6,0920;21,8480;198,4400;6,3200;34,0000;5
2019-02-13;9,4167;25,0000;67,1667;12,7333;20,3583;166,0417;5,7500;16,6667;5
2019-02-14;10,9375;38,5000;55,7500;10,6625;21,3083;214,4167;8,4583;25,6667;5
2019-02-15;15,7917;46,0000;57,6667;13,3250;23,7042;128,7917;5,2917;30,6667;5
2019-02-16;18,1042;35,5000;78,0833;14,2875;18,5783;110,9583;4,9167;23,6667;5
2019-02-17;19,3542;33,0000;78,5000;15,1958;19,1208;217,4583;4,6667;22,0000;5
2019-02-18;18,2917;33,5000;75,2500;13,6583;19,2958;202,0000;4,2083;22,3333;5
2019-02-19;7,4167;20,0000;66,7917;13,9875;21,1292;239,5417;6,1250;13,3333;5
2019-02-20;6,5625;17,0000;74,2917;15,8625;21,6125;235,0417;5,6667;11,3333;5
2019-02-21;7,7500;19,0000;77,8333;15,9708;20,1083;183,0417;4,7917;12,6667;5
2019-02-22;7,0208;18,0000;70,9583;14,7000;21,0542;221,7917;5,5417;12,0000;5
2019-02-23;5,2917;22,0000;62,5000;11,9875;20,8792;214,7917;11,0000;14,6667;5
